Sim_id,IMEI_no,Start_date,end_date
SIM054415,967148708780114,2022-03-09 03:29:29,
SIM054416,042270773591084,2021-07-02 01:04:16,
SIM054417,193575236235611,2021-06-19 09:30:44,2021-10-15 05:41:02
SIM054418,715471802997908,2019-07-18 19:35:58,2020-05-12 19:33:20
SIM054419,653239141015969,2023-05-10 23:20:32,2024-02-23 22:49:15
SIM054420,588888800515039,2021-05-20 18:05:12,
SIM054421,193518511530352,2022-09-05 17:40:18,2023-08-13 23:05:29
SIM054422,693629547994519,2021-08-01 23:36:51,
SIM054423,603333567295181,2020-12-13 18:53:08,
SIM054424,560060363259000,2022-12-05 07:52:53,
SIM054425,837089973135434,2023-02-06 22:35:18,2024-01-10 10:28:35
SIM054426,752714761097647,2020-07-05 23:15:05,2021-05-31 01:00:30
SIM054427,188362711754078,2019-01-08 08:51:50,
SIM054428,477514098456903,2019-02-17 21:42:59,2020-01-03 02:59:18
SIM054429,264015896939958,2024-12-08 10:28:22,
SIM054430,501304658893309,2018-07-10 03:02:59,
SIM054431,658393794378912,2020-09-28 20:34:03,2021-08-03 12:04:35
SIM054432,253727645887383,2018-10-09 05:22:10,2019-07-05 05:20:05
SIM054433,261065086202345,2018-05-06 01:55:56,2019-03-10 07:09:39
SIM054434,986243812964688,2023-06-24 02:57:15,2024-01-11 23:25:48
SIM054435,810011108233811,2020-11-16 14:48:49,
SIM054436,280681987564830,2021-11-14 04:02:54,
SIM054437,363958070292086,2024-07-26 10:09:22,
SIM054438,515520707704356,2019-11-09 19:47:00,
SIM054439,686485008345739,2024-07-31 04:35:18,
SIM054440,623549102192553,2024-05-14 11:49:59,
SIM054441,396639687420677,2024-09-16 02:02:34,
SIM054442,437584278776495,2020-06-03 02:22:15,
SIM054443,672176329007304,2023-02-19 22:16:11,2023-08-06 08:00:06
SIM054444,333577207381286,2023-08-31 21:51:04,
SIM054445,723365212784553,2024-08-20 20:10:27,
SIM054446,891452957950630,2020-08-01 07:52:27,
SIM054447,221918258383978,2020-10-11 01:43:32,2021-01-12 04:11:20
SIM054448,111998637631719,2020-04-11 00:01:50,2020-10-28 07:41:13
SIM054449,548723247570564,2021-03-12 16:34:56,
SIM054450,773518466577432,2021-12-01 04:26:24,2022-07-22 21:15:58
SIM054451,269772753353996,2023-10-14 08:51:51,
SIM054452,351272782298011,2021-12-23 07:52:42,
SIM054453,919228001092790,2021-06-23 04:24:57,2022-02-01 01:10:40
SIM054454,884977128788851,2022-09-18 09:36:44,2023-07-17 14:27:24
SIM054455,618383986801588,2018-11-23 04:17:18,
SIM054456,157996066667438,2024-12-14 23:41:57,
SIM054457,620179056597617,2024-07-28 01:03:00,2024-10-27 23:18:15
SIM054458,763315538138472,2023-11-14 04:27:36,
SIM054459,899502411054681,2024-10-13 14:41:06,
SIM054460,681569740551772,2023-11-09 08:40:45,
SIM054461,742053336534612,2023-03-09 17:19:06,
SIM054462,658226296566183,2022-01-28 21:26:54,
SIM054463,554624468333447,2022-09-30 03:56:30,2023-09-22 23:40:46
SIM054464,826561449730014,2021-07-14 14:25:17,
SIM054465,782499725901361,2019-08-17 10:33:17,2020-07-11 01:34:07
SIM054466,871510101051671,2019-12-19 12:00:14,2020-03-29 07:34:19
SIM054467,368620572305591,2022-03-17 04:00:04,2023-02-26 09:56:58
SIM054468,475147914588778,2023-11-30 10:46:40,2024-03-30 18:28:19
SIM054469,299719684651361,2022-02-05 23:08:47,
SIM054470,248751455910154,2020-02-10 07:12:29,2020-06-02 21:51:08
SIM054471,105273833352595,2024-08-23 07:00:51,
SIM054472,759309203233838,2020-09-04 17:18:34,
SIM054473,932846295472953,2020-07-04 09:06:06,2020-11-22 10:58:14
SIM054474,673531863721564,2022-05-19 10:17:58,2022-11-25 16:13:20
SIM054475,947326287512263,2022-07-26 23:44:58,2023-02-26 21:03:12
SIM054476,832502376246230,2018-05-24 18:46:55,
SIM054477,221238228471897,2023-11-27 12:34:50,
SIM054478,588641104704614,2023-11-30 14:45:19,
SIM054479,435890460839102,2023-10-12 11:58:41,2024-04-26 19:24:10
SIM054480,250173959300532,2022-04-24 23:51:08,
SIM054481,719977444274370,2021-05-01 17:27:27,2021-11-21 21:03:15
SIM054482,238703116357394,2022-09-04 17:32:02,2023-08-31 14:46:56
SIM054483,464732761582382,2019-07-06 22:50:13,2019-12-02 04:00:43
SIM054484,732220867971535,2024-06-28 21:28:15,2024-11-03 04:19:32
SIM054485,277146750850554,2019-08-06 14:02:06,
SIM054486,457004743800817,2023-02-18 19:37:12,2023-10-15 15:52:31
SIM054487,230609855109933,2022-05-19 00:29:37,
SIM054488,019773066505710,2024-05-31 01:45:05,
SIM054489,088433288598680,2021-10-31 23:09:15,2022-10-07 09:42:17
SIM054490,975017637409867,2021-09-18 12:20:28,2022-02-08 00:11:01
SIM054491,891595446177675,2021-09-06 19:15:14,
SIM054492,550119750123530,2022-02-09 19:30:38,
SIM054493,994964499482063,2023-09-11 21:52:32,2024-02-18 20:29:42
SIM054494,137598605231559,2020-12-02 20:51:34,2021-04-14 15:41:48
SIM054495,254588325811389,2022-10-09 05:15:39,2023-09-26 02:23:11
SIM054496,573617508865784,2020-12-23 04:40:29,2021-05-23 20:05:24
SIM054497,035790949248028,2019-04-09 01:08:23,
SIM054498,069521846323083,2021-10-02 06:43:58,
SIM054499,213489782391802,2024-09-05 08:28:00,
SIM054500,390952421069517,2024-01-28 22:21:38,
SIM054501,583666326982476,2023-02-13 10:42:23,2023-09-29 23:44:51
SIM054502,655853645835253,2018-05-18 20:10:01,
SIM054503,556276447911116,2020-09-20 06:53:44,
SIM054504,473511954969277,2022-10-09 03:30:05,2023-07-21 08:47:29
SIM054505,075102550997516,2024-03-17 13:36:31,2024-11-20 07:04:44
SIM054506,193626395226893,2020-04-14 15:56:53,
SIM054507,843844058792094,2022-07-20 12:51:06,
SIM054508,158962902153727,2022-08-01 04:24:03,2023-07-30 10:29:59
SIM054509,459042778809388,2024-08-01 00:19:12,
SIM054510,786833711593128,2024-07-11 03:47:00,
SIM054511,494301073366998,2018-09-26 14:27:43,
SIM054512,552748888300235,2020-04-22 15:12:17,2020-10-14 17:06:13
SIM054513,883670319853625,2024-04-16 00:09:29,2024-09-14 14:01:28
SIM054514,625171285530398,2020-06-10 00:07:20,2021-03-10 00:13:15
SIM054515,780553336915509,2019-09-06 10:53:33,2020-09-05 04:30:51
SIM054516,184920521127262,2024-02-13 20:51:05,
SIM054517,937329655672461,2020-09-06 19:46:02,2021-02-17 09:54:24
SIM054518,513888433550426,2018-07-30 02:13:25,
SIM054519,094910591526899,2022-03-19 09:43:35,2022-09-15 23:48:10
SIM054520,505486476553754,2023-03-12 19:23:53,
SIM054521,489731398528501,2024-12-30 09:56:59,
SIM054522,838380174675938,2019-11-24 01:43:46,2020-09-25 13:57:03
SIM054523,728346288759566,2018-05-13 12:23:33,
SIM054524,809043590341751,2019-06-25 03:37:19,
SIM054525,235949023373757,2021-02-05 13:10:36,
SIM054526,194995496970460,2022-12-19 15:04:33,2023-06-03 19:52:26
SIM054527,011021525924136,2023-04-18 05:16:50,
SIM054528,007932477246896,2024-12-21 21:53:46,
SIM054529,880958344355929,2019-08-25 00:41:40,
SIM054530,552667525646554,2021-01-17 04:21:07,2021-09-24 01:32:15
SIM054531,589291565848393,2018-02-12 14:23:00,2018-09-03 21:50:33
SIM054532,883202583113807,2019-04-28 04:30:56,2020-01-04 21:49:16
SIM054533,229983012946570,2022-05-06 19:28:53,
SIM054534,249024347290429,2024-12-09 18:35:05,
SIM054535,831609435734335,2020-07-12 13:17:06,2021-06-29 05:13:23
SIM054536,907453293987550,2018-04-20 23:04:58,2019-01-01 13:34:34
SIM054537,062131747062806,2021-04-09 17:56:23,
SIM054538,788147311077343,2024-01-16 19:55:57,
SIM054539,195232652650759,2020-07-06 23:27:30,
SIM054540,570401064684113,2021-09-02 22:07:27,
SIM054541,360418307611139,2024-10-16 17:39:10,
SIM054542,288280013001941,2019-12-12 15:14:31,2020-05-12 22:34:39
SIM054543,537888685180801,2021-12-03 00:40:36,2022-11-05 08:29:35
SIM054544,138716955252405,2022-12-20 09:37:55,2023-09-17 10:45:42
SIM054545,158326427352789,2018-12-16 23:29:41,2019-04-29 07:12:08
SIM054546,356615908291675,2024-02-05 08:45:13,
SIM054547,322819263041889,2023-02-19 07:42:29,2023-07-28 00:04:28
SIM054548,851120122777193,2020-11-17 11:30:40,
SIM054549,484474839688129,2023-10-14 14:01:38,
SIM054550,190967326872102,2023-11-09 05:25:23,2024-08-04 07:37:10
SIM054551,154724407307855,2021-06-11 17:50:26,2022-03-14 02:14:01
SIM054552,274034594409938,2024-07-06 03:10:56,
SIM054553,978772419595756,2022-09-19 23:04:35,2023-01-09 15:03:31
SIM054554,154003628739295,2020-12-15 05:36:44,
SIM054555,714381086077565,2023-10-22 09:04:37,2024-03-18 06:07:02
SIM054556,638070373587629,2023-01-23 13:38:56,
SIM054557,291670790381232,2020-02-03 03:07:17,2020-08-15 04:12:58
SIM054558,854309941893352,2022-05-31 12:32:24,2023-03-19 19:38:47
SIM054559,033121377730157,2024-08-01 11:29:28,2024-12-13 08:59:28
SIM054560,564725451861011,2024-02-09 16:33:20,
SIM054561,045610962782716,2019-10-16 07:00:12,2020-07-30 22:21:20
SIM054562,852628664404822,2020-08-20 10:12:27,
SIM054563,017158260310615,2023-05-22 12:36:13,
SIM054564,302983171457883,2022-09-07 19:52:21,
SIM054565,073995538730055,2023-10-30 09:03:00,
SIM054566,331877107132049,2019-07-12 17:30:05,
SIM054567,710161034570160,2024-01-29 21:20:54,2024-05-26 12:36:35
SIM054568,796233902476969,2022-03-25 17:13:22,2022-11-29 15:47:36
SIM054569,212576679362650,2020-11-15 19:49:09,2021-06-20 08:28:43
SIM054570,067673865501461,2023-07-21 11:18:14,
SIM054571,316338057127216,2020-09-21 17:48:08,2021-09-01 03:39:26
SIM054572,232825503337795,2019-11-15 13:19:50,
SIM054573,641793915877920,2019-10-13 22:20:11,2020-04-03 23:21:21
SIM054574,420000319789680,2018-02-28 20:45:52,2019-02-03 05:14:29
SIM054575,873875146583286,2019-09-07 08:06:00,
SIM054576,698860241435265,2021-04-29 09:41:14,2021-08-16 04:53:36
SIM054577,133469394230262,2020-10-01 20:31:10,
SIM054578,896641705821383,2023-09-05 06:40:27,2024-06-21 12:39:03
SIM054579,542437949779378,2018-09-25 19:35:26,2019-01-13 06:27:01
SIM054580,457808321475002,2018-05-27 14:08:09,2019-01-06 19:18:51
SIM054581,197312547704266,2021-05-31 11:37:15,
SIM054582,188531861627492,2019-06-03 10:06:18,
SIM054583,383895809272398,2020-03-25 03:53:00,2021-02-21 23:45:57
SIM054584,950188617794902,2020-02-04 05:13:54,
SIM054585,849197494897326,2024-12-17 01:48:04,
SIM054586,047810877968609,2020-06-23 21:16:41,2020-12-13 13:48:11
SIM054587,765721424668626,2021-01-31 18:55:53,
SIM054588,744958461387887,2019-11-17 13:29:01,
SIM054589,421968126277294,2022-08-18 19:13:50,2023-02-07 20:21:24
SIM054590,320458226308544,2024-01-29 22:14:42,
SIM054591,375403727226425,2018-06-25 00:31:00,2019-04-23 15:08:29
SIM054592,128131082039969,2023-09-17 12:33:16,2024-08-06 05:14:58
SIM054593,236649070397378,2022-05-21 04:56:23,
SIM054594,158210623005346,2020-03-01 16:40:55,
SIM054595,616343522265976,2019-10-14 16:51:58,
SIM054596,838100055555069,2022-10-23 03:55:31,
SIM054597,971010613507222,2019-04-12 03:55:16,
SIM054598,099956805335442,2019-02-15 01:09:22,
SIM054599,984584261899305,2018-06-17 17:25:17,2018-09-18 03:10:53
SIM054600,644307007955498,2019-10-17 16:41:43,2020-06-27 03:28:21
SIM054601,709403793841413,2018-12-29 07:20:00,
SIM054602,190305815687663,2023-05-01 01:06:36,
SIM054603,450353872380235,2021-02-18 07:16:22,
SIM054604,152953897994628,2021-07-09 16:51:44,2021-10-09 16:36:46
SIM054605,992271760321840,2022-03-12 15:32:10,2022-08-17 13:15:05
SIM054606,443695519179505,2019-03-08 15:02:33,
SIM054607,246001525971063,2024-05-17 06:24:15,
SIM054608,122049137049516,2021-06-28 16:21:45,
SIM054609,481719809622934,2022-03-10 13:06:21,
SIM054610,451018033478312,2024-04-29 16:36:29,
SIM054611,426052124001877,2023-07-02 02:16:42,2024-02-13 07:41:07
SIM054612,717066387735398,2020-10-31 07:42:06,2021-02-28 15:45:33
SIM054613,308201741520852,2021-10-22 20:27:14,2022-10-10 14:50:46
SIM054614,243502096894792,2020-11-17 23:29:53,
SIM054615,618556107956335,2020-03-18 08:38:22,
SIM054616,695863580357183,2022-11-11 18:46:48,
SIM054617,420522341110898,2018-07-16 21:11:39,
SIM054618,866575381391359,2020-12-13 02:57:54,2021-04-26 19:13:23
SIM054619,803926555872033,2021-02-22 23:23:39,
SIM054620,465296749846204,2021-11-28 09:39:30,2022-04-21 09:05:20
SIM054621,968035089192507,2021-04-28 09:31:02,2022-01-12 12:43:10
SIM054622,109575439690651,2019-07-04 12:35:55,2019-11-17 01:33:35
SIM054623,280382126026125,2021-03-22 07:59:01,2021-09-25 18:55:46
SIM054624,695974423823552,2021-01-20 12:10:14,
SIM054625,452694515116805,2019-07-14 16:00:41,2019-12-07 12:50:02
SIM054626,332670796197299,2019-07-21 21:33:50,2020-04-11 17:35:24
SIM054627,181039329115614,2018-04-02 16:57:22,2018-09-20 05:24:54
SIM054628,344075374692718,2022-06-14 10:49:34,2022-09-13 06:09:34
SIM054629,520509496877389,2024-05-09 16:57:09,
SIM054630,686945771910367,2019-05-24 16:57:01,
SIM054631,267679672896179,2023-10-02 09:54:31,
SIM054632,355799707224842,2021-12-01 06:29:46,2022-03-24 01:19:56
SIM054633,263949101948205,2023-04-22 18:10:23,
SIM054634,908770995833319,2019-05-31 02:16:48,2020-04-16 13:43:37
SIM054635,758624287745100,2021-02-21 22:19:20,2021-06-02 10:44:30
SIM054636,519666918089608,2024-04-23 13:13:36,
SIM054637,529892892179200,2024-08-25 01:38:22,
SIM054638,860895425222499,2020-10-25 03:35:28,2021-08-23 04:51:06
SIM054639,223194915366369,2019-01-02 14:48:18,2019-08-14 01:22:55
SIM054640,399273735477234,2024-06-10 02:33:36,
SIM054641,802447798905014,2018-05-26 11:24:11,2018-12-11 21:39:20
SIM054642,313816627743138,2018-09-22 19:36:40,2019-06-25 13:17:22
SIM054643,092593191311001,2023-05-24 15:39:10,
SIM054644,965611907026902,2019-02-06 07:54:03,2019-07-12 03:41:32
SIM054645,860074489197239,2021-10-12 05:34:47,
SIM054646,452364795042696,2023-04-22 06:48:16,2024-02-09 21:54:35
SIM054647,912545613503527,2024-02-20 10:23:58,2024-11-16 08:16:39
SIM054648,140464260613084,2024-05-26 18:06:31,
SIM054649,917956551869038,2019-11-06 06:58:03,
SIM054650,171344008002014,2020-12-08 14:14:49,
SIM054651,132128464195369,2021-03-08 04:58:58,
SIM054652,650458787770027,2021-10-18 03:49:45,2022-07-27 04:40:31
SIM054653,990030527023190,2019-07-14 11:06:40,2020-05-13 03:37:39
SIM054654,343243992208624,2022-08-22 20:43:37,
SIM054655,389538702460486,2018-03-28 14:09:12,2019-02-07 22:24:05
SIM054656,730444037329967,2021-11-08 12:47:29,
SIM054657,805073365790568,2024-12-25 21:52:56,
SIM054658,529017401186862,2020-09-15 03:28:45,2021-02-12 20:39:59
SIM054659,744854081459104,2019-11-07 04:46:39,
SIM054660,860833052575505,2018-04-28 01:34:28,2019-04-09 08:37:31
SIM054661,598046092368468,2024-12-23 17:49:04,
SIM054662,675136453849066,2019-07-19 04:41:48,
SIM054663,118547133153521,2024-11-12 17:34:00,
SIM054664,860784333137876,2018-07-15 18:44:20,
SIM054665,814946950890108,2021-09-13 09:09:23,
SIM054666,624328089910193,2021-07-26 14:39:17,2022-01-03 13:52:13
SIM054667,914807471904622,2018-06-06 06:04:08,2018-09-09 16:26:21
SIM054668,607059329171936,2024-06-29 17:38:56,
SIM054669,984108153080211,2024-12-23 19:41:29,
SIM054670,894061316455299,2018-04-10 17:49:07,2018-12-31 00:13:46
SIM054671,725710856973190,2022-11-15 13:48:24,
SIM054672,082907212934905,2018-12-23 21:00:18,2019-04-05 05:55:12
SIM054673,376727909629688,2023-06-24 17:54:46,2023-12-27 02:41:02
SIM054674,274134641970043,2024-12-28 06:47:30,
SIM054675,316204313252881,2023-02-01 02:41:35,2023-05-03 00:52:47
SIM054676,397759179962494,2022-09-07 07:18:19,2023-04-21 05:39:27
SIM054677,217240967549990,2018-08-26 08:21:25,
SIM054678,316284922808621,2024-07-09 22:35:14,2024-12-30 23:58:28
SIM054679,083911852569699,2019-04-26 22:57:35,2020-01-26 18:47:10
SIM054680,195565875892252,2024-03-20 21:06:51,2024-06-28 11:58:04
SIM054681,349803485611521,2021-12-23 03:38:29,
SIM054682,378813388604881,2024-03-23 05:01:39,
SIM054683,928535523972181,2022-05-02 13:31:23,2023-03-25 18:41:19
SIM054684,574905041262622,2022-08-15 01:20:23,
SIM054685,683686195216609,2018-11-08 08:12:00,
SIM054686,795097997718848,2022-07-15 10:06:37,2023-02-05 17:26:57
SIM054687,040465529468374,2020-02-27 04:44:10,2021-01-20 16:07:37
SIM054688,116473110121584,2018-08-18 18:09:00,
SIM054689,774396500707347,2024-11-13 13:19:25,
SIM054690,743254127592879,2021-06-10 12:31:21,2021-10-25 08:24:26
SIM054691,524741815164630,2020-01-04 15:58:13,
SIM054692,372780527363066,2022-07-04 12:22:18,
SIM054693,888370628313518,2023-09-21 04:58:06,2024-09-15 04:05:25
SIM054694,096921741520317,2024-11-28 03:27:41,
SIM054695,656592193937683,2023-12-24 18:49:14,
SIM054696,281023922433760,2023-07-24 02:45:22,
SIM054697,387397087111853,2022-02-01 23:19:02,2022-09-20 16:04:25
SIM054698,727106898153398,2020-05-24 09:12:34,
SIM054699,606342396139418,2024-08-29 14:49:11,
SIM054700,010221327413938,2024-08-18 02:36:06,
SIM054701,464807790411672,2021-03-09 03:17:22,2022-01-28 18:35:31
SIM054702,051871508281403,2018-11-03 08:57:40,
SIM054703,815521371220215,2020-04-13 10:30:19,2021-01-06 07:43:34
SIM054704,458968124535413,2019-04-16 07:02:05,2020-02-16 16:28:40
SIM054705,955791655779669,2024-06-24 02:24:59,
SIM054706,088575469851702,2024-04-02 19:16:39,
SIM054707,313862780199002,2020-06-02 17:21:01,
SIM054708,399139004223566,2022-09-08 09:34:18,2023-08-29 05:43:46
SIM054709,343130271690125,2024-12-08 09:34:12,
SIM054710,497852184669546,2019-06-25 13:24:24,
SIM054711,638330395997409,2020-01-02 07:38:03,
SIM054712,493718381963697,2021-12-09 23:32:56,2022-10-22 19:54:10
SIM054713,639133035502629,2020-12-08 21:56:43,2021-11-29 20:29:59
SIM054714,794406970137357,2023-02-09 14:36:34,
SIM054715,684285326513756,2023-09-11 17:53:01,
SIM054716,876307699114942,2023-02-18 19:54:18,2023-10-24 19:21:48
SIM054717,696805495481100,2021-11-19 23:46:38,2022-03-04 20:56:16
SIM054718,102500417897412,2023-12-08 11:06:11,
SIM054719,518183097738988,2020-07-09 01:47:57,2020-10-27 18:22:38
SIM054720,242496800866050,2018-10-15 14:24:40,
SIM054721,943942522370800,2023-05-30 20:13:04,
SIM054722,995458531210605,2022-12-28 04:08:37,
SIM054723,575987693949246,2020-01-10 20:45:38,
SIM054724,482114078627324,2020-09-03 16:18:57,
SIM054725,421046290030130,2018-04-25 08:22:09,
SIM054726,876416783858853,2019-01-09 06:46:34,
SIM054727,341340566149009,2022-02-03 19:56:33,2022-05-25 23:44:33
SIM054728,752418677622309,2024-11-12 12:02:17,
SIM054729,601227861245574,2020-03-14 16:57:37,
SIM054730,155665901854718,2024-11-22 11:12:13,
SIM054731,350246915670831,2024-10-11 11:26:57,
SIM054732,471872047074386,2018-09-28 13:39:01,
SIM054733,049945577832532,2018-03-24 13:35:40,
SIM054734,693014488482992,2020-12-20 03:36:45,
SIM054735,061258330360783,2023-06-08 17:11:27,2023-10-20 07:24:45
SIM054736,396775263647213,2024-04-26 04:12:38,
SIM054737,362172294313070,2020-05-15 14:49:52,
SIM054738,182485388756078,2019-07-15 14:38:51,2020-05-04 23:38:08
SIM054739,482727504239373,2021-09-06 15:33:16,
SIM054740,229008282622330,2018-03-19 19:06:36,
SIM054741,670817567604378,2023-08-30 19:12:16,
SIM054742,035520324196318,2020-01-03 16:10:19,2020-09-03 08:12:08
SIM054743,501391540334596,2023-02-24 14:11:24,
SIM054744,566503169445222,2024-12-28 18:34:51,
SIM054745,092625766472365,2021-06-09 22:18:56,2021-12-06 03:31:39
SIM054746,129248562356810,2020-08-25 02:18:32,
SIM054747,751352049602500,2022-02-24 09:43:37,2022-06-27 16:45:38
SIM054748,230581247255900,2024-08-21 02:26:48,
SIM054749,837883008044963,2018-02-12 18:48:54,
SIM054750,095018888178308,2023-09-13 09:27:08,2024-05-11 21:31:16
SIM054751,166872533199078,2022-07-22 02:28:13,2023-06-23 12:13:46
SIM054752,388362876073729,2020-10-29 22:08:51,
SIM054753,557587351575663,2018-03-06 03:32:21,2018-12-24 20:13:52
SIM054754,171023676990813,2020-05-19 12:27:34,
SIM054755,437092163863470,2023-11-21 10:15:27,
SIM054756,377375997954137,2021-04-27 10:57:07,2022-03-11 13:14:27
SIM054757,967306244923483,2018-07-08 00:56:21,2018-12-22 01:37:29
SIM054758,835480091201861,2023-04-12 23:34:26,2024-03-23 02:23:52
SIM054759,663128821465287,2022-08-16 11:11:41,
SIM054760,032386964916285,2024-11-28 00:35:21,
SIM054761,557925903017837,2021-04-16 14:18:19,
SIM054762,161924315496818,2020-08-23 05:18:40,2021-03-25 00:15:53
SIM054763,662715225950765,2019-11-26 20:48:02,
SIM054764,827945609455716,2018-10-18 12:15:30,2019-04-19 19:37:09
SIM054765,863582418163371,2020-09-13 04:41:07,
SIM054766,085430156232680,2024-01-10 21:08:34,
SIM054767,974945936564980,2019-02-16 03:07:08,2019-10-12 14:12:37
SIM054768,714899314754646,2020-07-14 07:41:31,
SIM054769,705193979791517,2019-12-05 16:20:36,2020-07-03 00:05:36
SIM054770,284179027504713,2021-03-04 15:23:41,2022-01-05 16:46:59
SIM054771,102785608617929,2024-09-22 02:37:48,
SIM054772,223837068380059,2022-11-27 05:59:01,
SIM054773,134851233245107,2018-01-19 14:37:18,2018-12-01 18:57:26
SIM054774,646243221702135,2022-06-09 23:30:18,
SIM054775,571628408318344,2022-05-12 17:39:05,2022-10-15 18:03:07
SIM054776,035337735033360,2018-08-22 04:00:13,
SIM054777,192685746039108,2024-01-30 03:12:20,
SIM054778,924850596789079,2022-12-14 12:39:21,
SIM054779,438291028759451,2021-08-02 11:11:57,2022-03-06 12:02:56
SIM054780,794529954791350,2024-04-23 21:37:33,2024-09-23 10:32:59
SIM054781,965901847910285,2024-07-31 17:01:01,
SIM054782,902065716359613,2024-03-28 09:31:07,2024-08-01 11:08:27
SIM054783,798835634199141,2020-06-05 21:54:18,2020-09-27 21:14:06
SIM054784,690394373159887,2020-06-23 04:21:02,
SIM054785,190063796265541,2021-07-16 12:03:38,
SIM054786,545424034137089,2024-02-15 02:12:36,
SIM054787,710344383952427,2019-01-12 09:02:20,
SIM054788,359633407111026,2022-08-10 13:18:13,2023-02-28 04:34:33
SIM054789,916249319400277,2023-04-08 09:02:31,2024-01-23 05:49:46
SIM054790,722778226037864,2019-10-17 14:52:59,2020-01-27 03:36:54
SIM054791,575074973545618,2018-08-23 13:05:17,2019-03-04 14:05:25
SIM054792,037385851351428,2021-03-28 10:21:53,2022-02-19 15:48:11
SIM054793,360662592880945,2018-07-17 20:12:25,
SIM054794,135393434490579,2023-11-04 05:32:53,2024-02-07 21:34:53
SIM054795,617229513720622,2022-04-08 19:41:20,2023-01-17 04:27:20
SIM054796,287682287761493,2024-12-28 14:04:03,
SIM054797,935760607610804,2021-04-20 01:53:46,
SIM054798,392639347742026,2021-11-30 14:49:41,2022-05-30 17:53:29
SIM054799,523631571876269,2024-05-28 01:10:28,
SIM054800,054118897604256,2024-12-30 00:19:25,
SIM054801,318877135602315,2019-07-18 03:52:01,
SIM054802,425893403990864,2018-11-15 16:12:42,
SIM054803,267773661302567,2024-08-24 04:42:49,
SIM054804,964523431621207,2022-08-16 14:02:13,
SIM054805,095929248887760,2022-01-30 05:16:15,2022-05-28 01:08:43
SIM054806,205627337996689,2023-04-03 10:10:58,
SIM054807,628994696538495,2019-08-25 14:43:56,2020-02-22 01:29:01
SIM054808,431556744530034,2024-03-31 22:51:31,
SIM054809,013437668297119,2024-07-28 17:03:15,
SIM054810,515498374510954,2024-01-03 09:05:58,
SIM054811,872166108416662,2023-02-21 22:10:19,2024-01-10 09:47:55
SIM054812,819699557954638,2021-11-10 03:15:57,2022-09-16 03:07:06
SIM054813,415474942149869,2020-01-15 01:11:36,2020-07-19 07:04:04
SIM054814,039420079329963,2024-10-22 15:42:11,
SIM054815,036401067446689,2020-10-14 07:58:37,
SIM054816,919030006122032,2024-11-03 23:17:29,
SIM054817,786195890252295,2018-08-16 21:06:29,
SIM054818,687942887664404,2022-02-12 21:34:25,2023-01-10 03:19:37
SIM054819,994407733096692,2019-01-14 15:54:22,2019-09-30 22:37:46
SIM054820,804260383688214,2023-12-19 01:27:58,
SIM054821,500382699460027,2019-10-07 17:00:50,2020-09-30 20:34:51
SIM054822,956413581698983,2022-12-28 21:05:50,
SIM054823,568771192043908,2023-04-11 22:19:40,2023-07-17 17:17:35
SIM054824,079861861315294,2019-03-27 20:37:42,2019-09-15 16:25:53
SIM054825,153750531128279,2018-08-08 18:58:57,
SIM054826,229718296867816,2024-12-28 17:55:01,
SIM054827,132770404131372,2020-12-03 18:18:28,2021-10-16 22:23:57
SIM054828,745759471533093,2019-02-14 23:54:43,
SIM054829,137055582947409,2019-07-31 09:04:43,
SIM054830,726820709660933,2020-03-25 12:28:47,
SIM054831,036396883809106,2020-06-21 14:54:21,2021-04-06 04:09:31
SIM054832,835897717962563,2024-10-04 14:58:09,
SIM054833,881391191438599,2018-08-06 20:58:36,
SIM054834,737486879881038,2023-10-19 14:17:11,
SIM054835,388447646139166,2022-02-08 16:51:13,
SIM054836,692773782439780,2018-06-14 11:54:05,
SIM054837,134519108029955,2023-04-14 13:05:04,2023-10-15 20:05:24
SIM054838,885505354555077,2024-02-01 18:07:02,
SIM054839,124415198094514,2023-07-03 04:06:37,
SIM054840,024469927689168,2022-10-13 00:45:03,
SIM054841,293773300919082,2023-02-16 10:47:10,
SIM054842,539026744453930,2018-12-05 17:17:04,
SIM054843,212815356867692,2024-06-13 11:23:53,2024-11-05 22:25:00
SIM054844,160226833829726,2019-02-07 17:19:13,2019-07-23 00:36:59
SIM054845,328541128110230,2021-07-21 10:39:59,
SIM054846,996367223422978,2021-12-14 04:40:23,2022-09-03 18:04:35
SIM054847,911707117759599,2020-01-14 07:52:49,2021-01-01 07:15:18
SIM054848,494042113581726,2023-10-15 03:28:58,
SIM054849,023019849356733,2021-01-03 19:02:15,
SIM054850,189293868038842,2018-05-11 16:49:11,
SIM054851,901749349302671,2024-08-11 18:55:31,
SIM054852,583285959337226,2021-10-22 17:56:45,
SIM054853,702173192281622,2020-03-08 14:31:32,2020-06-22 08:37:17
SIM054854,887117533725585,2020-12-22 04:15:27,
SIM054855,784891117875844,2022-10-16 06:33:13,2023-02-22 11:10:16
SIM054856,806576958207282,2023-06-01 14:21:58,
SIM054857,291896816382410,2019-05-31 19:37:08,
SIM054858,443620398737064,2024-09-06 01:09:58,
SIM054859,372219071461263,2020-06-01 08:41:16,
SIM054860,475477145717149,2021-02-22 02:42:35,
SIM054861,316587959157278,2020-10-31 15:05:17,
SIM054862,342667879226764,2022-09-15 00:07:39,
SIM054863,642503831694420,2022-06-30 05:43:15,
